EXPERIMENT,ARMS,TURNS,PAYOFF_FXN,TURBULENCE_FXN,STRATEGY_FXN,BELIEF_FXN,TURBULENCE,STRATEGY,LATENCY,INITIAL_LEARNING,MEMORY,MEAN_SCORE,MEAN_KNOWLEDGE,MEAN_OPINION,MEAN_PROBEXPLORE
21,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.01,0.25,0,0,500,163.688,0.43424383219526913,0.1308744517487123,0.05254410920498383
22,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.01,0.375,0,0,500,182.232,0.3973596905083803,0.16497186797503405,0.11541590601802625
23,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.01,0.5,0,0,500,184.808,0.39281306230904606,0.20715232039949236,0.19928893899022346
24,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.01,0.625,0,0,500,185.71,0.39299020236780907,0.24794399668513822,0.2707799723924457
25,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.01,0.75,0,0,500,178.586,0.39307305840426165,0.27600219448557217,0.3495034464181192
26,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.01,0.875,0,0,500,171.302,0.41595277343391374,0.29665124990687564,0.42609605617551866
27,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.01,1,0,0,500,161.862,0.4141333716837419,0.3102664725203299,0.4784151273074818
28,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,0.02,0,0,500,92.328,0.4174543134979484,0.07598072632354481,0.0047602968431613305
29,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,0.125,0,0,500,106.648,0.4165727278787085,0.0904081085010232,0.031224535824794883
30,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,0.25,0,0,500,120.804,0.3866797904429577,0.1171699403194381,0.09451725221278527
31,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,0.375,0,0,500,140.134,0.3726457260801096,0.1571057217601085,0.1547238579351027
32,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,0.5,0,0,500,137.998,0.3594034000412559,0.1876321579309564,0.24962363553704583
33,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,0.625,0,0,500,144.646,0.340647231578531,0.2252705666196608,0.3170372826400224
34,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,0.75,0,0,500,139.634,0.3341198034680037,0.24560384026007706,0.4004504007188173
35,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,0.875,0,0,500,134.914,0.35418481689484466,0.25994342795456726,0.4750738802315805
36,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.02,1,0,0,500,123.36,0.37396237354988127,0.2646955546695877,0.5363877485333406
37,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,0.02,0,0,500,63.02,0.39246965081810964,0.06418936733267248,0.007385853108946715
38,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,0.125,0,0,500,76.462,0.38546014100434145,0.08375580025967233,0.038214528055786644
39,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,0.25,0,0,500,86.368,0.3722080353110019,0.10716803986264832,0.12691385935654706
40,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,0.375,0,0,500,103.722,0.34561113511857505,0.13961699150404364,0.21476307216919824
41,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,0.5,0,0,500,105.204,0.33673273362703526,0.1703960041794348,0.324142852145518
42,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,0.625,0,0,500,95.9,0.3218905594969888,0.18975703936427257,0.41519346218545977
43,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,0.75,0,0,500,93.786,0.31221205430470156,0.20886891233546168,0.4753286594699715
44,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,0.875,0,0,500,93.7,0.329139827709026,0.22018836210308756,0.5416645411166535
45,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.04,1,0,0,500,80.598,0.3408233610973238,0.21511750891707154,0.6055710260622087
46,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.08,0.02,0,0,500,41.2,0.39573571967805704,0.05937491008168556,0.009334376839160304
47,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.08,0.125,0,0,500,53.138,0.38053475242943385,0.07275646627833053,0.05521940102272888
48,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.08,0.25,0,0,500,62.964,0.3499203295891738,0.09720434136016837,0.17695098559155192
